,id,date.entered,week,rank
14610,192,2000-08-12,wk19,20.0
14611,192,2000-08-12,wk20,25.0
14612,192,2000-08-12,wk21,27.0
14613,192,2000-08-12,wk22,27.0
14614,192,2000-08-12,wk23,29.0
14615,192,2000-08-12,wk24,44.0
14616,192,2000-08-12,wk25,
14617,192,2000-08-12,wk26,
14618,192,2000-08-12,wk27,
14619,192,2000-08-12,wk28,
14620,192,2000-08-12,wk29,
14621,192,2000-08-12,wk30,
14622,192,2000-08-12,wk31,
14623,192,2000-08-12,wk32,
14624,192,2000-08-12,wk33,
14625,192,2000-08-12,wk34,
14626,192,2000-08-12,wk35,
14627,192,2000-08-12,wk36,
14628,192,2000-08-12,wk37,
14629,192,2000-08-12,wk38,
14630,192,2000-08-12,wk39,
14631,192,2000-08-12,wk40,
14632,192,2000-08-12,wk41,
14633,192,2000-08-12,wk42,
14634,192,2000-08-12,wk43,
14635,192,2000-08-12,wk44,
14636,192,2000-08-12,wk45,
14637,192,2000-08-12,wk46,
14638,192,2000-08-12,wk47,
14639,192,2000-08-12,wk48,
14640,192,2000-08-12,wk49,
14641,192,2000-08-12,wk50,
14642,192,2000-08-12,wk51,
14643,192,2000-08-12,wk52,
14644,192,2000-08-12,wk53,
14645,192,2000-08-12,wk54,
14646,192,2000-08-12,wk55,
14647,192,2000-08-12,wk56,
14648,192,2000-08-12,wk57,
14649,192,2000-08-12,wk58,
14650,192,2000-08-12,wk59,
14651,192,2000-08-12,wk60,
14652,192,2000-08-12,wk61,
14653,192,2000-08-12,wk62,
14654,192,2000-08-12,wk63,
14655,192,2000-08-12,wk64,
14656,192,2000-08-12,wk65,
14657,192,2000-08-12,wk66,
14658,192,2000-08-12,wk67,
14659,192,2000-08-12,wk68,
14660,192,2000-08-12,wk69,
14661,192,2000-08-12,wk70,
14662,192,2000-08-12,wk71,
14663,192,2000-08-12,wk72,
14664,192,2000-08-12,wk73,
14665,192,2000-08-12,wk74,
14666,192,2000-08-12,wk75,
14667,192,2000-08-12,wk76,
14668,193,2000-03-11,wk1,76.0
14669,193,2000-03-11,wk2,67.0
14670,193,2000-03-11,wk3,71.0
14671,193,2000-03-11,wk4,78.0
14672,193,2000-03-11,wk5,89.0
14673,193,2000-03-11,wk6,
14674,193,2000-03-11,wk7,
14675,193,2000-03-11,wk8,
14676,193,2000-03-11,wk9,
14677,193,2000-03-11,wk10,
14678,193,2000-03-11,wk11,
14679,193,2000-03-11,wk12,
14680,193,2000-03-11,wk13,
14681,193,2000-03-11,wk14,
14682,193,2000-03-11,wk15,
14683,193,2000-03-11,wk16,
14684,193,2000-03-11,wk17,
14685,193,2000-03-11,wk18,
14686,193,2000-03-11,wk19,
14687,193,2000-03-11,wk20,
14688,193,2000-03-11,wk21,
14689,193,2000-03-11,wk22,
14690,193,2000-03-11,wk23,
14691,193,2000-03-11,wk24,
14692,193,2000-03-11,wk25,
14693,193,2000-03-11,wk26,
14694,193,2000-03-11,wk27,
14695,193,2000-03-11,wk28,
14696,193,2000-03-11,wk29,
14697,193,2000-03-11,wk30,
14698,193,2000-03-11,wk31,
14699,193,2000-03-11,wk32,
14700,193,2000-03-11,wk33,
14701,193,2000-03-11,wk34,
14702,193,2000-03-11,wk35,
14703,193,2000-03-11,wk36,
14704,193,2000-03-11,wk37,
14705,193,2000-03-11,wk38,
14706,193,2000-03-11,wk39,
14707,193,2000-03-11,wk40,
14708,193,2000-03-11,wk41,
14709,193,2000-03-11,wk42,
14710,193,2000-03-11,wk43,
14711,193,2000-03-11,wk44,
14712,193,2000-03-11,wk45,
14713,193,2000-03-11,wk46,
14714,193,2000-03-11,wk47,
14715,193,2000-03-11,wk48,
14716,193,2000-03-11,wk49,
14717,193,2000-03-11,wk50,
14718,193,2000-03-11,wk51,
14719,193,2000-03-11,wk52,
14720,193,2000-03-11,wk53,
14721,193,2000-03-11,wk54,
14722,193,2000-03-11,wk55,
14723,193,2000-03-11,wk56,
14724,193,2000-03-11,wk57,
14725,193,2000-03-11,wk58,
14726,193,2000-03-11,wk59,
14727,193,2000-03-11,wk60,
14728,193,2000-03-11,wk61,
14729,193,2000-03-11,wk62,
14730,193,2000-03-11,wk63,
14731,193,2000-03-11,wk64,
14732,193,2000-03-11,wk65,
14733,193,2000-03-11,wk66,
14734,193,2000-03-11,wk67,
14735,193,2000-03-11,wk68,
14736,193,2000-03-11,wk69,
14737,193,2000-03-11,wk70,
14738,193,2000-03-11,wk71,
14739,193,2000-03-11,wk72,
14740,193,2000-03-11,wk73,
14741,193,2000-03-11,wk74,
14742,193,2000-03-11,wk75,
14743,193,2000-03-11,wk76,
14744,194,1999-11-20,wk1,74.0
14745,194,1999-11-20,wk2,66.0
14746,194,1999-11-20,wk3,52.0
14747,194,1999-11-20,wk4,39.0
14748,194,1999-11-20,wk5,39.0
14749,194,1999-11-20,wk6,39.0
14750,194,1999-11-20,wk7,39.0
14751,194,1999-11-20,wk8,46.0
14752,194,1999-11-20,wk9,47.0
14753,194,1999-11-20,wk10,54.0
14754,194,1999-11-20,wk11,91.0
14755,194,1999-11-20,wk12,28.0
14756,194,1999-11-20,wk13,22.0
14757,194,1999-11-20,wk14,33.0
14758,194,1999-11-20,wk15,46.0
14759,194,1999-11-20,wk16,70.0
14760,194,1999-11-20,wk17,87.0
14761,194,1999-11-20,wk18,93.0
14762,194,1999-11-20,wk19,
14763,194,1999-11-20,wk20,
14764,194,1999-11-20,wk21,
14765,194,1999-11-20,wk22,
14766,194,1999-11-20,wk23,
14767,194,1999-11-20,wk24,
14768,194,1999-11-20,wk25,
14769,194,1999-11-20,wk26,
14770,194,1999-11-20,wk27,
14771,194,1999-11-20,wk28,
14772,194,1999-11-20,wk29,
14773,194,1999-11-20,wk30,
14774,194,1999-11-20,wk31,
14775,194,1999-11-20,wk32,
14776,194,1999-11-20,wk33,
14777,194,1999-11-20,wk34,
14778,194,1999-11-20,wk35,
14779,194,1999-11-20,wk36,
14780,194,1999-11-20,wk37,
14781,194,1999-11-20,wk38,
14782,194,1999-11-20,wk39,
14783,194,1999-11-20,wk40,
14784,194,1999-11-20,wk41,
14785,194,1999-11-20,wk42,
14786,194,1999-11-20,wk43,
14787,194,1999-11-20,wk44,
14788,194,1999-11-20,wk45,
14789,194,1999-11-20,wk46,
14790,194,1999-11-20,wk47,
14791,194,1999-11-20,wk48,
14792,194,1999-11-20,wk49,
14793,194,1999-11-20,wk50,
14794,194,1999-11-20,wk51,
14795,194,1999-11-20,wk52,
14796,194,1999-11-20,wk53,
14797,194,1999-11-20,wk54,
14798,194,1999-11-20,wk55,
14799,194,1999-11-20,wk56,
14800,194,1999-11-20,wk57,
14801,194,1999-11-20,wk58,
14802,194,1999-11-20,wk59,
14803,194,1999-11-20,wk60,
14804,194,1999-11-20,wk61,
14805,194,1999-11-20,wk62,
14806,194,1999-11-20,wk63,
14807,194,1999-11-20,wk64,
14808,194,1999-11-20,wk65,
14809,194,1999-11-20,wk66,
14810,194,1999-11-20,wk67,
14811,194,1999-11-20,wk68,
14812,194,1999-11-20,wk69,
14813,194,1999-11-20,wk70,
14814,194,1999-11-20,wk71,
14815,194,1999-11-20,wk72,
14816,194,1999-11-20,wk73,
14817,194,1999-11-20,wk74,
14818,194,1999-11-20,wk75,
14819,194,1999-11-20,wk76,
14820,195,2000-10-07,wk1,38.0
14821,195,2000-10-07,wk2,28.0
14822,195,2000-10-07,wk3,21.0
14823,195,2000-10-07,wk4,21.0
14824,195,2000-10-07,wk5,18.0
14825,195,2000-10-07,wk6,16.0
14826,195,2000-10-07,wk7,13.0
14827,195,2000-10-07,wk8,13.0
14828,195,2000-10-07,wk9,12.0
14829,195,2000-10-07,wk10,20.0
14830,195,2000-10-07,wk11,22.0
14831,195,2000-10-07,wk12,29.0
14832,195,2000-10-07,wk13,43.0
14833,195,2000-10-07,wk14,54.0
14834,195,2000-10-07,wk15,55.0
14835,195,2000-10-07,wk16,73.0
14836,195,2000-10-07,wk17,92.0
14837,195,2000-10-07,wk18,100.0
14838,195,2000-10-07,wk19,
14839,195,2000-10-07,wk20,
14840,195,2000-10-07,wk21,
14841,195,2000-10-07,wk22,
14842,195,2000-10-07,wk23,
14843,195,2000-10-07,wk24,
14844,195,2000-10-07,wk25,
14845,195,2000-10-07,wk26,
14846,195,2000-10-07,wk27,
14847,195,2000-10-07,wk28,
14848,195,2000-10-07,wk29,
14849,195,2000-10-07,wk30,
14850,195,2000-10-07,wk31,
14851,195,2000-10-07,wk32,
14852,195,2000-10-07,wk33,
14853,195,2000-10-07,wk34,
14854,195,2000-10-07,wk35,
14855,195,2000-10-07,wk36,
14856,195,2000-10-07,wk37,
14857,195,2000-10-07,wk38,
14858,195,2000-10-07,wk39,
14859,195,2000-10-07,wk40,
14860,195,2000-10-07,wk41,
14861,195,2000-10-07,wk42,
14862,195,2000-10-07,wk43,
14863,195,2000-10-07,wk44,
14864,195,2000-10-07,wk45,
14865,195,2000-10-07,wk46,
14866,195,2000-10-07,wk47,
14867,195,2000-10-07,wk48,
14868,195,2000-10-07,wk49,
14869,195,2000-10-07,wk50,
14870,195,2000-10-07,wk51,
14871,195,2000-10-07,wk52,
14872,195,2000-10-07,wk53,
14873,195,2000-10-07,wk54,
14874,195,2000-10-07,wk55,
14875,195,2000-10-07,wk56,
14876,195,2000-10-07,wk57,
14877,195,2000-10-07,wk58,
14878,195,2000-10-07,wk59,
14879,195,2000-10-07,wk60,
14880,195,2000-10-07,wk61,
14881,195,2000-10-07,wk62,
14882,195,2000-10-07,wk63,
14883,195,2000-10-07,wk64,
14884,195,2000-10-07,wk65,
14885,195,2000-10-07,wk66,
14886,195,2000-10-07,wk67,
14887,195,2000-10-07,wk68,
14888,195,2000-10-07,wk69,
14889,195,2000-10-07,wk70,
14890,195,2000-10-07,wk71,
14891,195,2000-10-07,wk72,
14892,195,2000-10-07,wk73,
14893,195,2000-10-07,wk74,
14894,195,2000-10-07,wk75,
14895,195,2000-10-07,wk76,
14896,196,2000-03-25,wk1,90.0
14897,196,2000-03-25,wk2,76.0
14898,196,2000-03-25,wk3,72.0
14899,196,2000-03-25,wk4,54.0
14900,196,2000-03-25,wk5,43.0
14901,196,2000-03-25,wk6,37.0
14902,196,2000-03-25,wk7,34.0
14903,196,2000-03-25,wk8,28.0
14904,196,2000-03-25,wk9,33.0
14905,196,2000-03-25,wk10,30.0
14906,196,2000-03-25,wk11,31.0
14907,196,2000-03-25,wk12,39.0
14908,196,2000-03-25,wk13,43.0
14909,196,2000-03-25,wk14,53.0
14910,196,2000-03-25,wk15,60.0
14911,196,2000-03-25,wk16,70.0
14912,196,2000-03-25,wk17,71.0
14913,196,2000-03-25,wk18,76.0
14914,196,2000-03-25,wk19,84.0
14915,196,2000-03-25,wk20,94.0
14916,196,2000-03-25,wk21,
14917,196,2000-03-25,wk22,
14918,196,2000-03-25,wk23,
14919,196,2000-03-25,wk24,
14920,196,2000-03-25,wk25,
14921,196,2000-03-25,wk26,
14922,196,2000-03-25,wk27,
14923,196,2000-03-25,wk28,
14924,196,2000-03-25,wk29,
14925,196,2000-03-25,wk30,
14926,196,2000-03-25,wk31,
14927,196,2000-03-25,wk32,
14928,196,2000-03-25,wk33,
14929,196,2000-03-25,wk34,
14930,196,2000-03-25,wk35,
14931,196,2000-03-25,wk36,
14932,196,2000-03-25,wk37,
14933,196,2000-03-25,wk38,
14934,196,2000-03-25,wk39,
14935,196,2000-03-25,wk40,
14936,196,2000-03-25,wk41,
14937,196,2000-03-25,wk42,
14938,196,2000-03-25,wk43,
14939,196,2000-03-25,wk44,
14940,196,2000-03-25,wk45,
14941,196,2000-03-25,wk46,
14942,196,2000-03-25,wk47,
14943,196,2000-03-25,wk48,
14944,196,2000-03-25,wk49,
14945,196,2000-03-25,wk50,
14946,196,2000-03-25,wk51,
14947,196,2000-03-25,wk52,
14948,196,2000-03-25,wk53,
14949,196,2000-03-25,wk54,
14950,196,2000-03-25,wk55,
14951,196,2000-03-25,wk56,
14952,196,2000-03-25,wk57,
14953,196,2000-03-25,wk58,
14954,196,2000-03-25,wk59,
14955,196,2000-03-25,wk60,
14956,196,2000-03-25,wk61,
14957,196,2000-03-25,wk62,
14958,196,2000-03-25,wk63,
14959,196,2000-03-25,wk64,
14960,196,2000-03-25,wk65,
14961,196,2000-03-25,wk66,
14962,196,2000-03-25,wk67,
14963,196,2000-03-25,wk68,
14964,196,2000-03-25,wk69,
14965,196,2000-03-25,wk70,
14966,196,2000-03-25,wk71,
14967,196,2000-03-25,wk72,
14968,196,2000-03-25,wk73,
14969,196,2000-03-25,wk74,
14970,196,2000-03-25,wk75,
14971,196,2000-03-25,wk76,
14972,197,2000-11-18,wk1,98.0
14973,197,2000-11-18,wk2,
14974,197,2000-11-18,wk3,
14975,197,2000-11-18,wk4,
14976,197,2000-11-18,wk5,
14977,197,2000-11-18,wk6,
14978,197,2000-11-18,wk7,
14979,197,2000-11-18,wk8,
14980,197,2000-11-18,wk9,
14981,197,2000-11-18,wk10,
14982,197,2000-11-18,wk11,
14983,197,2000-11-18,wk12,
14984,197,2000-11-18,wk13,
14985,197,2000-11-18,wk14,
14986,197,2000-11-18,wk15,
14987,197,2000-11-18,wk16,
14988,197,2000-11-18,wk17,
14989,197,2000-11-18,wk18,
14990,197,2000-11-18,wk19,
14991,197,2000-11-18,wk20,
14992,197,2000-11-18,wk21,
14993,197,2000-11-18,wk22,
14994,197,2000-11-18,wk23,
14995,197,2000-11-18,wk24,
14996,197,2000-11-18,wk25,
14997,197,2000-11-18,wk26,
14998,197,2000-11-18,wk27,
14999,197,2000-11-18,wk28,
15000,197,2000-11-18,wk29,
15001,197,2000-11-18,wk30,
15002,197,2000-11-18,wk31,
15003,197,2000-11-18,wk32,
15004,197,2000-11-18,wk33,
15005,197,2000-11-18,wk34,
15006,197,2000-11-18,wk35,
15007,197,2000-11-18,wk36,
15008,197,2000-11-18,wk37,
15009,197,2000-11-18,wk38,
15010,197,2000-11-18,wk39,
15011,197,2000-11-18,wk40,
15012,197,2000-11-18,wk41,
15013,197,2000-11-18,wk42,
15014,197,2000-11-18,wk43,
15015,197,2000-11-18,wk44,
15016,197,2000-11-18,wk45,
15017,197,2000-11-18,wk46,
15018,197,2000-11-18,wk47,
15019,197,2000-11-18,wk48,
15020,197,2000-11-18,wk49,
15021,197,2000-11-18,wk50,
15022,197,2000-11-18,wk51,
15023,197,2000-11-18,wk52,
15024,197,2000-11-18,wk53,
15025,197,2000-11-18,wk54,
15026,197,2000-11-18,wk55,
15027,197,2000-11-18,wk56,
15028,197,2000-11-18,wk57,
15029,197,2000-11-18,wk58,
15030,197,2000-11-18,wk59,
15031,197,2000-11-18,wk60,
15032,197,2000-11-18,wk61,
15033,197,2000-11-18,wk62,
15034,197,2000-11-18,wk63,
15035,197,2000-11-18,wk64,
15036,197,2000-11-18,wk65,
15037,197,2000-11-18,wk66,
15038,197,2000-11-18,wk67,
15039,197,2000-11-18,wk68,
15040,197,2000-11-18,wk69,
15041,197,2000-11-18,wk70,
15042,197,2000-11-18,wk71,
15043,197,2000-11-18,wk72,
15044,197,2000-11-18,wk73,
15045,197,2000-11-18,wk74,
15046,197,2000-11-18,wk75,
15047,197,2000-11-18,wk76,
15048,198,2000-02-05,wk1,79.0
15049,198,2000-02-05,wk2,69.0
15050,198,2000-02-05,wk3,65.0
15051,198,2000-02-05,wk4,58.0
15052,198,2000-02-05,wk5,53.0
15053,198,2000-02-05,wk6,52.0
15054,198,2000-02-05,wk7,52.0
15055,198,2000-02-05,wk8,48.0
15056,198,2000-02-05,wk9,45.0
15057,198,2000-02-05,wk10,43.0
15058,198,2000-02-05,wk11,42.0
15059,198,2000-02-05,wk12,42.0
15060,198,2000-02-05,wk13,50.0
15061,198,2000-02-05,wk14,60.0
15062,198,2000-02-05,wk15,64.0
15063,198,2000-02-05,wk16,75.0
15064,198,2000-02-05,wk17,91.0
15065,198,2000-02-05,wk18,93.0
15066,198,2000-02-05,wk19,92.0
15067,198,2000-02-05,wk20,90.0
15068,198,2000-02-05,wk21,
15069,198,2000-02-05,wk22,
15070,198,2000-02-05,wk23,
15071,198,2000-02-05,wk24,
15072,198,2000-02-05,wk25,
15073,198,2000-02-05,wk26,
15074,198,2000-02-05,wk27,
15075,198,2000-02-05,wk28,
15076,198,2000-02-05,wk29,
15077,198,2000-02-05,wk30,
15078,198,2000-02-05,wk31,
15079,198,2000-02-05,wk32,
15080,198,2000-02-05,wk33,
15081,198,2000-02-05,wk34,
15082,198,2000-02-05,wk35,
15083,198,2000-02-05,wk36,
15084,198,2000-02-05,wk37,
15085,198,2000-02-05,wk38,
15086,198,2000-02-05,wk39,
15087,198,2000-02-05,wk40,
15088,198,2000-02-05,wk41,
15089,198,2000-02-05,wk42,
15090,198,2000-02-05,wk43,
15091,198,2000-02-05,wk44,
15092,198,2000-02-05,wk45,
15093,198,2000-02-05,wk46,
15094,198,2000-02-05,wk47,
15095,198,2000-02-05,wk48,
15096,198,2000-02-05,wk49,
15097,198,2000-02-05,wk50,
15098,198,2000-02-05,wk51,
15099,198,2000-02-05,wk52,
15100,198,2000-02-05,wk53,
15101,198,2000-02-05,wk54,
15102,198,2000-02-05,wk55,
15103,198,2000-02-05,wk56,
15104,198,2000-02-05,wk57,
15105,198,2000-02-05,wk58,
15106,198,2000-02-05,wk59,
15107,198,2000-02-05,wk60,
15108,198,2000-02-05,wk61,
15109,198,2000-02-05,wk62,
15110,198,2000-02-05,wk63,
15111,198,2000-02-05,wk64,
15112,198,2000-02-05,wk65,
15113,198,2000-02-05,wk66,
15114,198,2000-02-05,wk67,
15115,198,2000-02-05,wk68,
15116,198,2000-02-05,wk69,
15117,198,2000-02-05,wk70,
15118,198,2000-02-05,wk71,
15119,198,2000-02-05,wk72,
15120,198,2000-02-05,wk73,
15121,198,2000-02-05,wk74,
15122,198,2000-02-05,wk75,
15123,198,2000-02-05,wk76,
15124,199,2000-09-09,wk1,79.0
15125,199,2000-09-09,wk2,75.0
15126,199,2000-09-09,wk3,75.0
15127,199,2000-09-09,wk4,75.0
15128,199,2000-09-09,wk5,73.0
15129,199,2000-09-09,wk6,64.0
15130,199,2000-09-09,wk7,60.0
15131,199,2000-09-09,wk8,60.0
15132,199,2000-09-09,wk9,60.0
15133,199,2000-09-09,wk10,63.0
15134,199,2000-09-09,wk11,63.0
15135,199,2000-09-09,wk12,82.0
15136,199,2000-09-09,wk13,92.0
15137,199,2000-09-09,wk14,
15138,199,2000-09-09,wk15,
15139,199,2000-09-09,wk16,
15140,199,2000-09-09,wk17,
15141,199,2000-09-09,wk18,
15142,199,2000-09-09,wk19,
15143,199,2000-09-09,wk20,
15144,199,2000-09-09,wk21,
15145,199,2000-09-09,wk22,
15146,199,2000-09-09,wk23,
15147,199,2000-09-09,wk24,
15148,199,2000-09-09,wk25,
15149,199,2000-09-09,wk26,
15150,199,2000-09-09,wk27,
15151,199,2000-09-09,wk28,
15152,199,2000-09-09,wk29,
15153,199,2000-09-09,wk30,
15154,199,2000-09-09,wk31,
15155,199,2000-09-09,wk32,
15156,199,2000-09-09,wk33,
15157,199,2000-09-09,wk34,
15158,199,2000-09-09,wk35,
15159,199,2000-09-09,wk36,
15160,199,2000-09-09,wk37,
15161,199,2000-09-09,wk38,
15162,199,2000-09-09,wk39,
15163,199,2000-09-09,wk40,
15164,199,2000-09-09,wk41,
15165,199,2000-09-09,wk42,
15166,199,2000-09-09,wk43,
15167,199,2000-09-09,wk44,
15168,199,2000-09-09,wk45,
15169,199,2000-09-09,wk46,
15170,199,2000-09-09,wk47,
15171,199,2000-09-09,wk48,
15172,199,2000-09-09,wk49,
15173,199,2000-09-09,wk50,
15174,199,2000-09-09,wk51,
15175,199,2000-09-09,wk52,
15176,199,2000-09-09,wk53,
15177,199,2000-09-09,wk54,
15178,199,2000-09-09,wk55,
15179,199,2000-09-09,wk56,
15180,199,2000-09-09,wk57,
15181,199,2000-09-09,wk58,
15182,199,2000-09-09,wk59,
15183,199,2000-09-09,wk60,
15184,199,2000-09-09,wk61,
15185,199,2000-09-09,wk62,
15186,199,2000-09-09,wk63,
15187,199,2000-09-09,wk64,
15188,199,2000-09-09,wk65,
15189,199,2000-09-09,wk66,
15190,199,2000-09-09,wk67,
15191,199,2000-09-09,wk68,
15192,199,2000-09-09,wk69,
15193,199,2000-09-09,wk70,
15194,199,2000-09-09,wk71,
15195,199,2000-09-09,wk72,
15196,199,2000-09-09,wk73,
15197,199,2000-09-09,wk74,
15198,199,2000-09-09,wk75,
15199,199,2000-09-09,wk76,
15200,200,2000-05-13,wk1,89.0
15201,200,2000-05-13,wk2,79.0
15202,200,2000-05-13,wk3,79.0
15203,200,2000-05-13,wk4,72.0
15204,200,2000-05-13,wk5,69.0
15205,200,2000-05-13,wk6,64.0
15206,200,2000-05-13,wk7,61.0
15207,200,2000-05-13,wk8,57.0
15208,200,2000-05-13,wk9,55.0
15209,200,2000-05-13,wk10,55.0
15210,200,2000-05-13,wk11,52.0
15211,200,2000-05-13,wk12,51.0
15212,200,2000-05-13,wk13,53.0
15213,200,2000-05-13,wk14,60.0
15214,200,2000-05-13,wk15,81.0
15215,200,2000-05-13,wk16,84.0
15216,200,2000-05-13,wk17,93.0
15217,200,2000-05-13,wk18,91.0
15218,200,2000-05-13,wk19,94.0
15219,200,2000-05-13,wk20,100.0
15220,200,2000-05-13,wk21,
15221,200,2000-05-13,wk22,
15222,200,2000-05-13,wk23,
15223,200,2000-05-13,wk24,
15224,200,2000-05-13,wk25,
15225,200,2000-05-13,wk26,
15226,200,2000-05-13,wk27,
15227,200,2000-05-13,wk28,
15228,200,2000-05-13,wk29,
15229,200,2000-05-13,wk30,
15230,200,2000-05-13,wk31,
15231,200,2000-05-13,wk32,
15232,200,2000-05-13,wk33,
15233,200,2000-05-13,wk34,
15234,200,2000-05-13,wk35,
15235,200,2000-05-13,wk36,
15236,200,2000-05-13,wk37,
15237,200,2000-05-13,wk38,
15238,200,2000-05-13,wk39,
15239,200,2000-05-13,wk40,
15240,200,2000-05-13,wk41,
15241,200,2000-05-13,wk42,
15242,200,2000-05-13,wk43,
15243,200,2000-05-13,wk44,
15244,200,2000-05-13,wk45,
15245,200,2000-05-13,wk46,
15246,200,2000-05-13,wk47,
15247,200,2000-05-13,wk48,
15248,200,2000-05-13,wk49,
15249,200,2000-05-13,wk50,
15250,200,2000-05-13,wk51,
15251,200,2000-05-13,wk52,
15252,200,2000-05-13,wk53,
15253,200,2000-05-13,wk54,
15254,200,2000-05-13,wk55,
15255,200,2000-05-13,wk56,
15256,200,2000-05-13,wk57,
15257,200,2000-05-13,wk58,
15258,200,2000-05-13,wk59,
15259,200,2000-05-13,wk60,
15260,200,2000-05-13,wk61,
15261,200,2000-05-13,wk62,
15262,200,2000-05-13,wk63,
15263,200,2000-05-13,wk64,
15264,200,2000-05-13,wk65,
15265,200,2000-05-13,wk66,
15266,200,2000-05-13,wk67,
15267,200,2000-05-13,wk68,
15268,200,2000-05-13,wk69,
15269,200,2000-05-13,wk70,
15270,200,2000-05-13,wk71,
15271,200,2000-05-13,wk72,
15272,200,2000-05-13,wk73,
15273,200,2000-05-13,wk74,
15274,200,2000-05-13,wk75,
15275,200,2000-05-13,wk76,
15276,201,1999-10-30,wk1,88.0
15277,201,1999-10-30,wk2,76.0
15278,201,1999-10-30,wk3,71.0
15279,201,1999-10-30,wk4,71.0
15280,201,1999-10-30,wk5,69.0
15281,201,1999-10-30,wk6,63.0
15282,201,1999-10-30,wk7,56.0
15283,201,1999-10-30,wk8,51.0
15284,201,1999-10-30,wk9,46.0
15285,201,1999-10-30,wk10,46.0
15286,201,1999-10-30,wk11,53.0
15287,201,1999-10-30,wk12,43.0
15288,201,1999-10-30,wk13,33.0
15289,201,1999-10-30,wk14,31.0
15290,201,1999-10-30,wk15,34.0
15291,201,1999-10-30,wk16,41.0
15292,201,1999-10-30,wk17,50.0
15293,201,1999-10-30,wk18,60.0
15294,201,1999-10-30,wk19,68.0
15295,201,1999-10-30,wk20,71.0
15296,201,1999-10-30,wk21,
15297,201,1999-10-30,wk22,
15298,201,1999-10-30,wk23,
15299,201,1999-10-30,wk24,
15300,201,1999-10-30,wk25,
15301,201,1999-10-30,wk26,
15302,201,1999-10-30,wk27,
15303,201,1999-10-30,wk28,
15304,201,1999-10-30,wk29,
15305,201,1999-10-30,wk30,
15306,201,1999-10-30,wk31,
15307,201,1999-10-30,wk32,
15308,201,1999-10-30,wk33,
15309,201,1999-10-30,wk34,
15310,201,1999-10-30,wk35,
15311,201,1999-10-30,wk36,
15312,201,1999-10-30,wk37,
15313,201,1999-10-30,wk38,
15314,201,1999-10-30,wk39,
15315,201,1999-10-30,wk40,
15316,201,1999-10-30,wk41,
15317,201,1999-10-30,wk42,
15318,201,1999-10-30,wk43,
15319,201,1999-10-30,wk44,
15320,201,1999-10-30,wk45,
15321,201,1999-10-30,wk46,
15322,201,1999-10-30,wk47,
15323,201,1999-10-30,wk48,
15324,201,1999-10-30,wk49,
15325,201,1999-10-30,wk50,
15326,201,1999-10-30,wk51,
15327,201,1999-10-30,wk52,
15328,201,1999-10-30,wk53,
15329,201,1999-10-30,wk54,
15330,201,1999-10-30,wk55,
15331,201,1999-10-30,wk56,
15332,201,1999-10-30,wk57,
15333,201,1999-10-30,wk58,
15334,201,1999-10-30,wk59,
15335,201,1999-10-30,wk60,
15336,201,1999-10-30,wk61,
15337,201,1999-10-30,wk62,
15338,201,1999-10-30,wk63,
15339,201,1999-10-30,wk64,
15340,201,1999-10-30,wk65,
15341,201,1999-10-30,wk66,
15342,201,1999-10-30,wk67,
15343,201,1999-10-30,wk68,
15344,201,1999-10-30,wk69,
15345,201,1999-10-30,wk70,
15346,201,1999-10-30,wk71,
15347,201,1999-10-30,wk72,
15348,201,1999-10-30,wk73,
15349,201,1999-10-30,wk74,
15350,201,1999-10-30,wk75,
15351,201,1999-10-30,wk76,
15352,202,1999-11-27,wk1,85.0
15353,202,1999-11-27,wk2,76.0
15354,202,1999-11-27,wk3,71.0
15355,202,1999-11-27,wk4,64.0
15356,202,1999-11-27,wk5,54.0
15357,202,1999-11-27,wk6,54.0
15358,202,1999-11-27,wk7,55.0
15359,202,1999-11-27,wk8,46.0
15360,202,1999-11-27,wk9,38.0
15361,202,1999-11-27,wk10,29.0
15362,202,1999-11-27,wk11,29.0
15363,202,1999-11-27,wk12,33.0
15364,202,1999-11-27,wk13,32.0
15365,202,1999-11-27,wk14,31.0
15366,202,1999-11-27,wk15,36.0
15367,202,1999-11-27,wk16,38.0
15368,202,1999-11-27,wk17,39.0
15369,202,1999-11-27,wk18,41.0
15370,202,1999-11-27,wk19,46.0
15371,202,1999-11-27,wk20,49.0
15372,202,1999-11-27,wk21,48.0
15373,202,1999-11-27,wk22,
15374,202,1999-11-27,wk23,
15375,202,1999-11-27,wk24,
15376,202,1999-11-27,wk25,
15377,202,1999-11-27,wk26,
15378,202,1999-11-27,wk27,
15379,202,1999-11-27,wk28,
15380,202,1999-11-27,wk29,
15381,202,1999-11-27,wk30,
15382,202,1999-11-27,wk31,
15383,202,1999-11-27,wk32,
15384,202,1999-11-27,wk33,
15385,202,1999-11-27,wk34,
15386,202,1999-11-27,wk35,
15387,202,1999-11-27,wk36,
15388,202,1999-11-27,wk37,
15389,202,1999-11-27,wk38,
15390,202,1999-11-27,wk39,
15391,202,1999-11-27,wk40,
15392,202,1999-11-27,wk41,
15393,202,1999-11-27,wk42,
15394,202,1999-11-27,wk43,
15395,202,1999-11-27,wk44,
15396,202,1999-11-27,wk45,
15397,202,1999-11-27,wk46,
15398,202,1999-11-27,wk47,
15399,202,1999-11-27,wk48,
15400,202,1999-11-27,wk49,
15401,202,1999-11-27,wk50,
15402,202,1999-11-27,wk51,
15403,202,1999-11-27,wk52,
